cas,chem_name,group,latin_name,strain,test_type,test_statistic,duration_d,effect_value,effect_unit,endpoint,source
7747355,"5-Ethyl-1-aza-3,7-dioxabicyclo[3.3.0]octane",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,83.826522,mg/L,Growth,Boyd et al
24307264,Mepiquat chloride,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,33.98141303,mg/L,Growth,Boyd et al
77714,"5,5-Dimethylhydantoin",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,13.43353905,mg/L,Growth,Boyd et al
10265926,Methamidophos,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,87.10751122,mg/L,Growth,Boyd et al
25265718,Dipropylene glycol,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,54.60007461,mg/L,Growth,Boyd et al
214535770,2-(4-fluorophenoxy)-N-[4-(2-hydroxypropan-2-yl)benzyl]pyridine-3-carboxamide,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,380.4189998,mg/L,Growth,Boyd et al
123312890,Pymetrozine,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,52.30119994,mg/L,Growth,Boyd et al
50782,Aspirin,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,142.91103,mg/L,Growth,Boyd et al
1702176,Clopyralid,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,42.2412519,mg/L,Growth,Boyd et al
156052685,Zoxamide,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,4.042269172,mg/L,Growth,Boyd et al
129630199,Pyraflufen-ethyl,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,0.004121727,mg/L,Growth,Boyd et al
527606,"2,4,6-Trimethylphenol",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,21.83540295,mg/L,Growth,Boyd et al
100016,4-Nitroaniline,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,0.211033029,mg/L,Growth,Boyd et al
90040,2-Anisidine,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,40.10334651,mg/L,Growth,Boyd et al
126863,"2,4,7,9-Tetramethyl-5-decyne-4,7-diol, mixture of (+/-) and meso",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,0.020390664,mg/L,Growth,Boyd et al
5234684,Carboxin,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,235.2999999,mg/L,Growth,Boyd et al
79447,Dimethylcarbamoyl chloride,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,94.48503204,mg/L,Growth,Boyd et al
60560,Methimazole,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,29.85035707,mg/L,Growth,Boyd et al
122996,Phenoxyethanol,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,52.03235128,mg/L,Growth,Boyd et al
135410207,Acetamiprid,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,51.08891494,mg/L,Growth,Boyd et al
1918009,Dicamba,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,10.38885194,mg/L,Growth,Boyd et al
112345,2-(2-Butoxyethoxy)ethanol,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,1.215339327,mg/L,Growth,Boyd et al
99081,3-Nitrotoluene,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,86.49968512,mg/L,Growth,Boyd et al
75990,Dalapon,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,37.87677794,mg/L,Growth,Boyd et al
63252,Carbaryl,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,0.014552064,mg/L,Growth,Boyd et al
1303113,Indium arsenide,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,0.034903225,mg/L,Growth,Boyd et al
579668,"2,6-Diethylaniline",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,149.237,mg/L,Growth,Boyd et al
126147,Sucrose octaacetate,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,3.797654786,mg/L,Growth,Boyd et al
445295045,"(2R)-2-{4-[({[2-(1,3-benzodioxol-5-yloxy)pyridin-3-yl]carbonyl}amino)methyl]-3-fluorophenoxy}propanoic acid",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,454.4097167,mg/L,Growth,Boyd et al
95534,2-Methylbenzenamine,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,48.64970694,mg/L,Growth,Boyd et al
131807573,Famoxadone,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,0.055032771,mg/L,Growth,Boyd et al
117395,"2-(3,4-Dihydroxy-phenyl)-3,5,7-trihydroxy-chromen-4-one",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,3.600187604,mg/L,Growth,Boyd et al
108452,"1,3-Benzenediamine",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,63.34910905,mg/L,Growth,Boyd et al
51525,6-Propyl-2-thiouracil,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,170.23,mg/L,Growth,Boyd et al
95636,"1,2,4-Trimethylbenzene",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,120.1949998,mg/L,Growth,Boyd et al
112254,Ethylene glycol monohexyl ether,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,146.2074592,mg/L,Growth,Boyd et al
6923224,Monocrotophos,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,50.12087343,mg/L,Growth,Boyd et al
99661,Valproic Acid,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,34.58525866,mg/L,Growth,Boyd et al
154427,6-Thioguanine,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,167.1899999,mg/L,Growth,Boyd et al
98873,Benzal chloride,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,161.0299998,mg/L,Growth,Boyd et al
83410,"1,2-Dimethyl-3-nitrobenzene",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,151.165,mg/L,Growth,Boyd et al
153719234,Thiamethoxam,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,242.313296,mg/L,Growth,Boyd et al
2243621,"1,5-Diaminonaphthalene",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,2.264982213,mg/L,Growth,Boyd et al
64868,Colchicine,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,306.4146849,mg/L,Growth,Boyd et al
1068967963,N-(5-fluoro-3-methyl-1H-indol-1-yl)-4-methyl-2-(pyridin-2-yl)pyrimidine-5-carboxamide,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,361.38,mg/L,Growth,Boyd et al
3855321,"N-[3-(Dimethylamino)propyl]-N,N',N'-trimethylpropane-1,3-diamine",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,56.61853153,mg/L,Growth,Boyd et al
108441,3-Methylaniline,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,28.36211854,mg/L,Growth,Boyd et al
331623064,"disodium (5S,6R,7R)-5-(1,3-benzodioxol-5-yl)-2-butyl-7-{2-[(2S)-2-carboxylatopropyl]-4-methoxyphenyl}-6,7-dihydro-5H-cyclopenta[b]pyridine-6-carboxylate",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,76.56264009,mg/L,Growth,Boyd et al
131113,Dimethyl phthalate,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,58.61437363,mg/L,Growth,Boyd et al
111217,Triethylene Glycol Diacetate,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,40.36469563,mg/L,Growth,Boyd et al
527680564,"N-[(3R)-1-azabicyclo[2.2.2]oct-3-yl]-2,3-dihydro-1,4-benzodioxine-6-carboxamide",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,288.347,mg/L,Growth,Boyd et al
121335,4-Hydroxy-3-methoxy-benzaldehyde,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,0.032488587,mg/L,Growth,Boyd et al
838880,"4,4'-Methylene bis(2-methylaniline)",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,226.3229972,mg/L,Growth,Boyd et al
532321,Sodium benzoate,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,144.105,mg/L,Growth,Boyd et al
57136,Urea,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,42.02785945,mg/L,Growth,Boyd et al
1120714,"1,3-Propane sultone",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,122.139999,mg/L,Growth,Boyd et al
10016203,alpha-Cyclodextrin,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,972.8459999,mg/L,Growth,Boyd et al
6422862,Dioctyl terephthalate,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,390.5639994,mg/L,Growth,Boyd et al
123251,"Butanedioic acid, diethyl ester",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,35.46164276,mg/L,Growth,Boyd et al
95954,"2,4,5-Trichlorophenol",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,10.9118899,mg/L,Growth,Boyd et al
23103982,Pirimicarb,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,2.911938681,mg/L,Growth,Boyd et al
4376209,"Phthalic acid, mono-2-ethylhexyl ester",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,14.0103872,mg/L,Growth,Boyd et al
81334341,Imazapyr,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,41.28434768,mg/L,Growth,Boyd et al
108918,Cyclohexylamine,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,99.17699981,mg/L,Growth,Boyd et al
112276,Triethylene glycol,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,25.42429209,mg/L,Growth,Boyd et al
150130,4-Aminobenzoic acid,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,0.077569701,mg/L,Growth,Boyd et al
127515,"3-Buten-2-one, 3-methyl-4-(2,6,6-trimethyl-2-cyclohexen-1-yl)-",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,17.08137317,mg/L,Growth,Boyd et al
78591,Isophorone,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,47.59334275,mg/L,Growth,Boyd et al
23779320,3-Ureidopropyltriethoxysilane,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,0.172115735,mg/L,Growth,Boyd et al
94280,Tri(ethylene glycol) bis(2-ethylhexanoate),NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,402.572,mg/L,Growth,Boyd et al
25606411,Propamocarb hydrochloride,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,193.120414,mg/L,Growth,Boyd et al
76039,Trichloroacetic acid,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,163.3796939,mg/L,Growth,Boyd et al
120718,p-Cresidine,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,21.30497616,mg/L,Growth,Boyd et al
110441,Sorbic acid,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,112.128,mg/L,Growth,Boyd et al
50594666,Acifluorfen,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,18.94914633,mg/L,Growth,Boyd et al
27138314,Di(propylene glycol) dibenzoate,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,0.200480742,mg/L,Growth,Boyd et al
131180,Dipentyl phthalate,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,306.4019997,mg/L,Growth,Boyd et al
3844459,FD & C Blue no. 1,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,391.2754225,mg/L,Growth,Boyd et al
599791,Sulfasalazine,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,205.795656,mg/L,Growth,Boyd et al
110805,2-Ethoxyethanol,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,45.16552028,mg/L,Growth,Boyd et al
108678,"1,3,5-Trimethylbenzene",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,52.90913424,mg/L,Growth,Boyd et al
108598,Dimethyl malonate,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,31.02603127,mg/L,Growth,Boyd et al
100516,Benzyl alcohol,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,11.92007135,mg/L,Growth,Boyd et al
77929,Citric acid,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,13.0836956,mg/L,Growth,Boyd et al
101020,Triphenyl phosphite,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,235.0448644,mg/L,Growth,Boyd et al
116063,Aldicarb,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,1.32310559,mg/L,Growth,Boyd et al
104767,2-Ethyl-1-hexanol,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,28.26639357,mg/L,Growth,Boyd et al
134623,Diethyltoluamide,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,18.89802492,mg/L,Growth,Boyd et al
141435,Ethanolamine,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,0.032637319,mg/L,Growth,Boyd et al
109864,Methyl cellusolve,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,0.169291955,mg/L,Growth,Boyd et al
58935,Hydrochlorothiazide,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,2.379880632,mg/L,Growth,Boyd et al
107926,Butanoic acid,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,16.53549507,mg/L,Growth,Boyd et al
68122,"N,N-Dimethylformamide",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,73.09499999,mg/L,Growth,Boyd et al
826620,"4,7-Methanoisobenzofuran-1,3-dione, 3A,4,7,7A-tetrahydro-",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,164.1599924,mg/L,Growth,Boyd et al
57754855,Clopyralid-olamine,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,16.90353318,mg/L,Growth,Boyd et al
111773,Diethylene glycol monomethyl ether,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,120.1479347,mg/L,Growth,Boyd et al
95658,"3,4-Dimethylphenol",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,12.94778525,mg/L,Growth,Boyd et al
744456,Diphenyl isophthalate,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,43.7857223,mg/L,Growth,Boyd et al
556525,Glycidol,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,0.191808558,mg/L,Growth,Boyd et al
87627,"2,6-Dimethylaniline",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,8.143428074,mg/L,Growth,Boyd et al
3739386,3-Phenoxybenzoic acid,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,128.7942586,mg/L,Growth,Boyd et al
115968,Tris(2-chloroethyl) phosphate,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,285.48,mg/L,Growth,Boyd et al
91225,Quinoline,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,0.047695748,mg/L,Growth,Boyd et al
6055192,Cytoxan hydrate,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,147.2874441,mg/L,Growth,Boyd et al
58082,Caffeine,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,194.194,mg/L,Growth,Boyd et al
629629,Pentadecane,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,24.03514772,mg/L,Growth,Boyd et al
106650,Dimethyl succinate,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,88.98066816,mg/L,Growth,Boyd et al
111966,Bis(2-methoxyethyl) ether,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,0.185408444,mg/L,Growth,Boyd et al
69655056,Didanosine,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,41.8263212,mg/L,Growth,Boyd et al
159138815,Cariporide mesylate (HOE642),NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,1.663778123,mg/L,Growth,Boyd et al
106309,"Heptanoic acid, ethyl ester",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,32.86819651,mg/L,Growth,Boyd et al
621647,N-Nitrosodipropylamine,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,0.104369999,mg/L,Growth,Boyd et al
41372081,"(-)-3-(3,4-Dihydroxyphenyl)-2-methyl-L-alanine sesquihydrate",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,476.479,mg/L,Growth,Boyd et al
82558507,Isoxaben,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,73.92229536,mg/L,Growth,Boyd et al
1646759,Aldicarb oxime,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,28.18015866,mg/L,Growth,Boyd et al
96231,"1,3-Dichloro-2-propanol",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,0.084134964,mg/L,Growth,Boyd et al
181640095,"3-(1-{2-[(2R)-4-benzoyl-2-(3,4-difluorophenyl)morpholin-2-yl]ethyl}-4-phenylpiperidin-4-yl)-1,1-dimethylurea hydrochloride (1:1)",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,613.139083,mg/L,Growth,Boyd et al
210880925,Clothianidin,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,58.04614075,mg/L,Growth,Boyd et al
197077557,"6,7-dichloro-5-[3-(methoxymethyl)-5-(1-oxidopyridin-3-yl)-4H-1,2,4-triazol-4-yl]-1,4-dihydroquinoxaline-2,3-dione",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,83.54928346,mg/L,Growth,Boyd et al
20325400,"3,3'-Dimethoxybenzidine dihydrochloride",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,62.59659472,mg/L,Growth,Boyd et al
21725462,Cyanazine,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,2.54736493,mg/L,Growth,Boyd et al
104795688,sodium 5-({[5-methoxy-3-(propan-2-yloxy)-1-benzothiophen-2-yl]carbonyl}amino)tetrazol-1-ide,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,81.51141862,mg/L,Growth,Boyd et al
134605644,Butafenacil,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,263.2076645,mg/L,Growth,Boyd et al
117817,Diethylhexyl phthalate,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,1.048685929,mg/L,Growth,Boyd et al
1634782,Malaoxon,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,104.0658117,mg/L,Growth,Boyd et al
541731,"1,3-Dichlorobenzene",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,29.07641643,mg/L,Growth,Boyd et al
576261,"2,6-Dimethylphenol",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,0.310359817,mg/L,Growth,Boyd et al
87901,Symclosene,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,0.136243593,mg/L,Growth,Boyd et al
105544,Ethyl butyrate,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,18.74157048,mg/L,Growth,Boyd et al
102829,Tributylamine,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,25.08737911,mg/L,Growth,Boyd et al
73223,L-Tryptophan,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,45.45366706,mg/L,Growth,Boyd et al
94757,"2,4-Dichlorophenoxyacetic acid (2,4-D)",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,93.83578999,mg/L,Growth,Boyd et al
98967409,Flumetsulam,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,71.79317645,mg/L,Growth,Boyd et al
420042,Cyanamide,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,8.707977563,mg/L,Growth,Boyd et al
1929777,Vernolate,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,1.956638346,mg/L,Growth,Boyd et al
1119400,Dimethyl glutarate,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,34.62139562,mg/L,Growth,Boyd et al
842079,Sudan I,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,180.8429231,mg/L,Growth,Boyd et al
106876,"Vinylcyclohexene dioxide, mixture of isomers",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,75.52157959,mg/L,Growth,Boyd et al
107880,"1,3-Butanediol",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,18.58177743,mg/L,Growth,Boyd et al
106241,Geraniol,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,28.70675158,mg/L,Growth,Boyd et al
89838,Thymol,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,0.163053169,mg/L,Growth,Boyd et al
106274,Isoamyl butyrate,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,34.94962445,mg/L,Growth,Boyd et al
84662,Diethyl phthalate,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,0.115989718,mg/L,Growth,Boyd et al
117337196,Fluthiacet-methyl,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,222.3305827,mg/L,Growth,Boyd et al
66273,Methyl methanesulfonate,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,0.903594972,mg/L,Growth,Boyd et al
100027,4-Nitrophenol,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,0.078143194,mg/L,Growth,Boyd et al
1156190,Tolazamide,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,3.738946483,mg/L,Growth,Boyd et al
91645,Coumarin,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,69.74059542,mg/L,Growth,Boyd et al
111762,2-Butoxyethanol,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,11.1736754,mg/L,Growth,Boyd et al
114311329,Imazamox,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,62.57730513,mg/L,Growth,Boyd et al
82469792,N-Butyryl tri-N-hexyl citrate,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,37.31528153,mg/L,Growth,Boyd et al
544763,Hexadecane,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,226.4479995,mg/L,Growth,Boyd et al
828002,"2,6-Dimethyl-1,3-dioxan-4-ol acetate",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,12.62747473,mg/L,Growth,Boyd et al
85687,Butyl benzyl phthalate,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,30.05186949,mg/L,Growth,Boyd et al
353280076,"3-pyridinecarboxamide, 2-(2,1,3-benzoxadiazol-5-yloxy)-N-[[4-(1-hydroxy-1-methylethyl)phenyl]methyl]-",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,0.210328313,mg/L,Growth,Boyd et al
120809,Catechol,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,59.28546525,mg/L,Growth,Boyd et al
51309,Isoprenaline hydrochloride,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,13.44938344,mg/L,Growth,Boyd et al
98066,tert-Butylbenzene,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,29.07936292,mg/L,Growth,Boyd et al
100005,1-Chloro-4-nitrobenzene,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,32.59874237,mg/L,Growth,Boyd et al
872504,N-Methyl-2-pyrrolidone,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,0.091952611,mg/L,Growth,Boyd et al
78422,Tris(2-ethylhexyl) phosphate,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,23.30335575,mg/L,Growth,Boyd et al
2783940,FD&C Yellow no. 6,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,0.051371437,mg/L,Growth,Boyd et al
824782,Sodium p-nitrophenolate,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,11.82502677,mg/L,Growth,Boyd et al
95501,"1,2-Dichlorobenzene",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,31.72654795,mg/L,Growth,Boyd et al
6381777,Sodium erythorbate,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,21.02048198,mg/L,Growth,Boyd et al
16672870,Ethephon,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,32.55967783,mg/L,Growth,Boyd et al
55290647,Dimethipin,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,51.65446661,mg/L,Growth,Boyd et al
51796,Urethane (ethyl carbamate),NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,89.09399993,mg/L,Growth,Boyd et al
101100,Cloprop,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,44.54267935,mg/L,Growth,Boyd et al
553264,"4,4'-bipyridine",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,37.48763174,mg/L,Growth,Boyd et al
84087014,Quinclorac,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,50.44142329,mg/L,Growth,Boyd et al
121697,"N,N-Dimethylaniline",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,26.53707606,mg/L,Growth,Boyd et al
50351,Thalidomide,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,13.52440548,mg/L,Growth,Boyd et al
123343168,Pyrithiobac-sodium,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,75.69830801,mg/L,Growth,Boyd et al
55981,Busulfan,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,175.611101,mg/L,Growth,Boyd et al
120478,Ethylparaben,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,166.176,mg/L,Growth,Boyd et al
