CAS,Chem.Name,Latin.name,Effect.value,Standard.Error,Test_statistic,Strain,Test.type,Duration.h,Group
139139,NA,Rodent,1470,NA,LD50,NA,NA,NA,RAT
139139,NA,Rodent,1100,NA,LD50,NA,NA,NA,RAT
139651,NA,Rodent,1100,NA,LD50,NA,NA,NA,RAT
139651,NA,Rodent,900,NA,LD50,NA,NA,NA,RAT
139899,NA,Rodent,1913,NA,LD50,NA,NA,NA,RAT
139899,NA,Rodent,1780,NA,LD50,NA,NA,NA,RAT
13940948,NA,Rodent,2060,NA,LD50,NA,NA,NA,RAT
13940948,NA,Rodent,1910,NA,LD50,NA,NA,NA,RAT
13967505,NA,Rodent,36,NA,LD50,NA,NA,NA,RAT
13967505,NA,Rodent,29,NA,LD50,NA,NA,NA,RAT
13967505,NA,Rodent,24,NA,LD50,NA,NA,NA,RAT
140089,NA,Rodent,131,NA,LD50,NA,NA,NA,RAT
140089,NA,Rodent,100,NA,LD50,NA,NA,NA,RAT
140114,NA,Rodent,2490,NA,LD50,NA,NA,NA,RAT
140294,NA,Rodent,304,NA,LD50,NA,NA,NA,RAT
140294,NA,Rodent,210,NA,LD50,NA,NA,NA,RAT
140396,NA,Rodent,1900,NA,LD50,NA,NA,NA,RAT
140396,NA,Rodent,1782,NA,LD50,NA,NA,NA,RAT
140669,NA,Rodent,4600,NA,LD50,NA,NA,NA,RAT
140669,NA,Rodent,4040,NA,LD50,NA,NA,NA,RAT
140885,NA,Rodent,1120,NA,LD50,NA,NA,NA,RAT
140885,NA,Rodent,554,NA,LD50,NA,NA,NA,RAT
140885,NA,Rodent,461,NA,LD50,NA,NA,NA,RAT
14017415,NA,Rodent,766,NA,LD50,NA,NA,NA,RAT
14017415,NA,Rodent,586,NA,LD50,NA,NA,NA,RAT
14017415,NA,Rodent,537,NA,LD50,NA,NA,NA,RAT
14017415,NA,Rodent,418,NA,LD50,NA,NA,NA,RAT
14017415,NA,Rodent,190,NA,LD50,NA,NA,NA,RAT
141173,NA,Rodent,6000,NA,LD50,NA,NA,NA,RAT
141275,NA,Rodent,6800,NA,LD50,NA,NA,NA,RAT
141275,NA,Rodent,4895,NA,LD50,NA,NA,NA,RAT
141322,NA,Rodent,9050,NA,LD50,NA,NA,NA,RAT
141322,NA,Rodent,3730,NA,LD50,NA,NA,NA,RAT
141322,NA,Rodent,3143,NA,LD50,NA,NA,NA,RAT
141322,NA,Rodent,900,NA,LD50,NA,NA,NA,RAT
141435,NA,Rodent,3320,NA,LD50,NA,NA,NA,RAT
141435,NA,Rodent,2740,NA,LD50,NA,NA,NA,RAT
141435,NA,Rodent,2050,NA,LD50,NA,NA,NA,RAT
141435,NA,Rodent,1720,NA,LD50,NA,NA,NA,RAT
141526,NA,Rodent,630,NA,LD50,NA,NA,NA,RAT
141526,NA,Rodent,598,NA,LD50,NA,NA,NA,RAT
141526,NA,Rodent,560,NA,LD50,NA,NA,NA,RAT
141662,NA,Rodent,21,NA,LD50,NA,NA,NA,RAT
141662,NA,Rodent,16,NA,LD50,NA,NA,NA,RAT
141662,NA,Rodent,13,NA,LD50,NA,NA,NA,RAT
141797,NA,Rodent,1120,NA,LD50,NA,NA,NA,RAT
141797,NA,Rodent,655,NA,LD50,NA,NA,NA,RAT
141822,NA,Rodent,3250,NA,LD50,NA,NA,NA,RAT
141822,NA,Rodent,2750,NA,LD50,NA,NA,NA,RAT
141913,NA,Rodent,2830,NA,LD50,NA,NA,NA,RAT
141913,NA,Rodent,2460,NA,LD50,NA,NA,NA,RAT
141913,NA,Rodent,2380,NA,LD50,NA,NA,NA,RAT
141913,NA,Rodent,2320,NA,LD50,NA,NA,NA,RAT
141913,NA,Rodent,1270,NA,LD50,NA,NA,NA,RAT
141980,NA,Rodent,568,NA,LD50,NA,NA,NA,RAT
14100642,NA,Rodent,716,NA,LD50,NA,NA,NA,RAT
14100642,NA,Rodent,658,NA,LD50,NA,NA,NA,RAT
14100642,NA,Rodent,474,NA,LD50,NA,NA,NA,RAT
14100642,NA,Rodent,467,NA,LD50,NA,NA,NA,RAT
14100642,NA,Rodent,314,NA,LD50,NA,NA,NA,RAT
14100642,NA,Rodent,221,NA,LD50,NA,NA,NA,RAT
1415316969,NA,Rodent,6400,NA,LD50,NA,NA,NA,RAT
1415316969,NA,Rodent,2500,NA,LD50,NA,NA,NA,RAT
1415316969,NA,Rodent,1600,NA,LD50,NA,NA,NA,RAT
1415316969,NA,Rodent,1100,NA,LD50,NA,NA,NA,RAT
142198,NA,Rodent,238,NA,LD50,NA,NA,NA,RAT
142198,NA,Rodent,218,NA,LD50,NA,NA,NA,RAT
142223,NA,Rodent,515,NA,LD50,NA,NA,NA,RAT
142223,NA,Rodent,426,NA,LD50,NA,NA,NA,RAT
142223,NA,Rodent,416,NA,LD50,NA,NA,NA,RAT
142223,NA,Rodent,350,NA,LD50,NA,NA,NA,RAT
142596,NA,Rodent,1400,NA,LD50,NA,NA,NA,RAT
142596,NA,Rodent,395,NA,LD50,NA,NA,NA,RAT
142621,NA,Rodent,5970,NA,LD50,NA,NA,NA,RAT
142621,NA,Rodent,3000,NA,LD50,NA,NA,NA,RAT
142712,NA,Rodent,595,NA,LD50,NA,NA,NA,RAT
142712,NA,Rodent,501,NA,LD50,NA,NA,NA,RAT
142723,NA,Rodent,3160,NA,LD50,NA,NA,NA,RAT
142723,NA,Rodent,2700,NA,LD50,NA,NA,NA,RAT
142723,NA,Rodent,1943,NA,LD50,NA,NA,NA,RAT
142847,NA,Rodent,930,NA,LD50,NA,NA,NA,RAT
142847,NA,Rodent,460,NA,LD50,NA,NA,NA,RAT
1420048,NA,Rodent,500,NA,LD50,NA,NA,NA,RAT
142459583,NA,Rodent,2347,NA,LD50,NA,NA,NA,RAT
142459583,NA,Rodent,2072,NA,LD50,NA,NA,NA,RAT
142459583,NA,Rodent,1365,NA,LD50,NA,NA,NA,RAT
142459583,NA,Rodent,371,NA,LD50,NA,NA,NA,RAT
143088,NA,Rodent,3560,NA,LD50,NA,NA,NA,RAT
143088,NA,Rodent,3200,NA,LD50,NA,NA,NA,RAT
143226,NA,Rodent,6650,NA,LD50,NA,NA,NA,RAT
143226,NA,Rodent,5300,NA,LD50,NA,NA,NA,RAT
143226,NA,Rodent,5170,NA,LD50,NA,NA,NA,RAT
143248,NA,Rodent,5140,NA,LD50,NA,NA,NA,RAT
143248,NA,Rodent,3850,NA,LD50,NA,NA,NA,RAT
143339,NA,Rodent,60,NA,LD50,NA,NA,NA,RAT
143339,NA,Rodent,56,NA,LD50,NA,NA,NA,RAT
143339,NA,Rodent,52,NA,LD50,NA,NA,NA,RAT
143339,NA,Rodent,5.09,NA,LD50,NA,NA,NA,RAT
143500,NA,Rodent,132,NA,LD50,NA,NA,NA,RAT
143500,NA,Rodent,126,NA,LD50,NA,NA,NA,RAT
143500,NA,Rodent,95,NA,LD50,NA,NA,NA,RAT
143500,NA,Rodent,91,NA,LD50,NA,NA,NA,RAT
14324551,NA,Rodent,3340,NA,LD50,NA,NA,NA,RAT
14324551,NA,Rodent,700,NA,LD50,NA,NA,NA,RAT
14352615,NA,Rodent,2500,NA,LD50,NA,NA,NA,RAT
144194,NA,Rodent,3200,NA,LD50,NA,NA,NA,RAT
144194,NA,Rodent,800,NA,LD50,NA,NA,NA,RAT
144558,NA,Rodent,8290,NA,LD50,NA,NA,NA,RAT
144558,NA,Rodent,7334,NA,LD50,NA,NA,NA,RAT
144558,NA,Rodent,6290,NA,LD50,NA,NA,NA,RAT
144558,NA,Rodent,5820,NA,LD50,NA,NA,NA,RAT
144558,NA,Rodent,4400,NA,LD50,NA,NA,NA,RAT
144558,NA,Rodent,4310,NA,LD50,NA,NA,NA,RAT
144558,NA,Rodent,4220,NA,LD50,NA,NA,NA,RAT
145733,NA,Rodent,57,NA,LD50,NA,NA,NA,RAT
145733,NA,Rodent,46,NA,LD50,NA,NA,NA,RAT
14543498,NA,Rodent,4947,NA,LD50,NA,NA,NA,RAT
14543498,NA,Rodent,4927,NA,LD50,NA,NA,NA,RAT
14543498,NA,Rodent,4904,NA,LD50,NA,NA,NA,RAT
1459934,NA,Rodent,4390,NA,LD50,NA,NA,NA,RAT
1461229,NA,Rodent,129,NA,LD50,NA,NA,NA,RAT
1461229,NA,Rodent,113,NA,LD50,NA,NA,NA,RAT
1461229,NA,Rodent,101,NA,LD50,NA,NA,NA,RAT
14639975,NA,Rodent,1630,NA,LD50,NA,NA,NA,RAT
14639975,NA,Rodent,1410,NA,LD50,NA,NA,NA,RAT
14639975,NA,Rodent,1220,NA,LD50,NA,NA,NA,RAT
14644612,NA,Rodent,3500,NA,LD50,NA,NA,NA,RAT
14644612,NA,Rodent,1253,NA,LD50,NA,NA,NA,RAT
146987986,NA,Rodent,2570,NA,LD50,NA,NA,NA,RAT
146987986,NA,Rodent,1740,NA,LD50,NA,NA,NA,RAT
1469983490,NA,Rodent,3020,NA,LD50,NA,NA,NA,RAT
1469983490,NA,Rodent,2950,NA,LD50,NA,NA,NA,RAT
1469983503,NA,Rodent,3020,NA,LD50,NA,NA,NA,RAT
1469983503,NA,Rodent,2950,NA,LD50,NA,NA,NA,RAT
147170443,NA,Rodent,2430,NA,LD50,NA,NA,NA,RAT
147170443,NA,Rodent,2335,NA,LD50,NA,NA,NA,RAT
147170443,NA,Rodent,1530,NA,LD50,NA,NA,NA,RAT
1474044659,NA,Rodent,600,NA,LD50,NA,NA,NA,RAT
1474044659,NA,Rodent,570,NA,LD50,NA,NA,NA,RAT
1474044762,NA,Rodent,1800,NA,LD50,NA,NA,NA,RAT
1474044762,NA,Rodent,1790,NA,LD50,NA,NA,NA,RAT
148185,NA,Rodent,2830,NA,LD50,NA,NA,NA,RAT
148185,NA,Rodent,1500,NA,LD50,NA,NA,NA,RAT
148243,NA,Rodent,800,NA,LD50,NA,NA,NA,RAT
148243,NA,Rodent,790,NA,LD50,NA,NA,NA,RAT
148798,NA,Rodent,3100,NA,LD50,NA,NA,NA,RAT
148798,NA,Rodent,2080,NA,LD50,NA,NA,NA,RAT
148823,NA,Rodent,16,NA,LD50,NA,NA,NA,RAT
148823,NA,Rodent,13,NA,LD50,NA,NA,NA,RAT
148823,NA,Rodent,11,NA,LD50,NA,NA,NA,RAT
14898670,NA,Rodent,723,NA,LD50,NA,NA,NA,RAT
14898670,NA,Rodent,595,NA,LD50,NA,NA,NA,RAT
14898670,NA,Rodent,525,NA,LD50,NA,NA,NA,RAT
149291,NA,Rodent,28,NA,LD50,NA,NA,NA,RAT
149291,NA,Rodent,28,NA,LD50,NA,NA,NA,RAT
149304,NA,Rodent,9400,NA,LD50,NA,NA,NA,RAT
149304,NA,Rodent,9300,NA,LD50,NA,NA,NA,RAT
149304,NA,Rodent,8600,NA,LD50,NA,NA,NA,RAT
149304,NA,Rodent,8400,NA,LD50,NA,NA,NA,RAT
149304,NA,Rodent,7300,NA,LD50,NA,NA,NA,RAT
149304,NA,Rodent,3800,NA,LD50,NA,NA,NA,RAT
149304,NA,Rodent,2830,NA,LD50,NA,NA,NA,RAT
149575,NA,Rodent,3000,NA,LD50,NA,NA,NA,RAT
149575,NA,Rodent,2043,NA,LD50,NA,NA,NA,RAT
149746,NA,Rodent,2000,NA,LD50,NA,NA,NA,RAT
1490046,NA,Rodent,3300,NA,LD50,NA,NA,NA,RAT
1490046,NA,Rodent,3180,NA,LD50,NA,NA,NA,RAT
1490046,NA,Rodent,2900,NA,LD50,NA,NA,NA,RAT
1490046,NA,Rodent,2602,NA,LD50,NA,NA,NA,RAT
1490046,NA,Rodent,2046,NA,LD50,NA,NA,NA,RAT
150505,NA,Rodent,1475,NA,LD50,NA,NA,NA,RAT
150505,NA,Rodent,1300,NA,LD50,NA,NA,NA,RAT
150505,NA,Rodent,910,NA,LD50,NA,NA,NA,RAT
150685,NA,Rodent,2232,NA,LD50,NA,NA,NA,RAT
150685,NA,Rodent,1480,NA,LD50,NA,NA,NA,RAT
150685,NA,Rodent,1226,NA,LD50,NA,NA,NA,RAT
150685,NA,Rodent,1053,NA,LD50,NA,NA,NA,RAT
1506021,NA,Rodent,1150,NA,LD50,NA,NA,NA,RAT
1506021,NA,Rodent,964,NA,LD50,NA,NA,NA,RAT
1506021,NA,Rodent,920,NA,LD50,NA,NA,NA,RAT
151213,NA,Rodent,1427,NA,LD50,NA,NA,NA,RAT
151213,NA,Rodent,1288,NA,LD50,NA,NA,NA,RAT
151213,NA,Rodent,1200,NA,LD50,NA,NA,NA,RAT
151213,NA,Rodent,977,NA,LD50,NA,NA,NA,RAT
151508,NA,Rodent,12,NA,LD50,NA,NA,NA,RAT
151508,NA,Rodent,10,NA,LD50,NA,NA,NA,RAT
151508,NA,Rodent,9.69,NA,LD50,NA,NA,NA,RAT
151508,NA,Rodent,7.49,NA,LD50,NA,NA,NA,RAT
151564,NA,Rodent,5.1,NA,LD50,NA,NA,NA,RAT
151564,NA,Rodent,4.814,NA,LD50,NA,NA,NA,RAT
15137094,NA,Rodent,2800,NA,LD50,NA,NA,NA,RAT
15137094,NA,Rodent,1330,NA,LD50,NA,NA,NA,RAT
15137094,NA,Rodent,978,NA,LD50,NA,NA,NA,RAT
15137094,NA,Rodent,819,NA,LD50,NA,NA,NA,RAT
15137094,NA,Rodent,768,NA,LD50,NA,NA,NA,RAT
15137094,NA,Rodent,766,NA,LD50,NA,NA,NA,RAT
15137094,NA,Rodent,708,NA,LD50,NA,NA,NA,RAT
15137094,NA,Rodent,691,NA,LD50,NA,NA,NA,RAT
15137094,NA,Rodent,539,NA,LD50,NA,NA,NA,RAT
15137094,NA,Rodent,537,NA,LD50,NA,NA,NA,RAT
15137094,NA,Rodent,406,NA,LD50,NA,NA,NA,RAT
15137094,NA,Rodent,202,NA,LD50,NA,NA,NA,RAT
15137094,NA,Rodent,150,NA,LD50,NA,NA,NA,RAT
15165670,NA,Rodent,567,NA,LD50,NA,NA,NA,RAT
15174477,NA,Rodent,3730,NA,LD50,NA,NA,NA,RAT
15174477,NA,Rodent,2220,NA,LD50,NA,NA,NA,RAT
15174477,NA,Rodent,2050,NA,LD50,NA,NA,NA,RAT
151789069,NA,Rodent,300,NA,LD50,NA,NA,NA,RAT
151840685,NA,Rodent,178,NA,LD50,NA,NA,NA,RAT
151840685,NA,Rodent,146,NA,LD50,NA,NA,NA,RAT
152114,NA,Rodent,114,NA,LD50,NA,NA,NA,RAT
152114,NA,Rodent,108,NA,LD50,NA,NA,NA,RAT
152169,NA,Rodent,36,NA,LD50,NA,NA,NA,RAT
152169,NA,Rodent,14,NA,LD50,NA,NA,NA,RAT
15206550,NA,Rodent,6800,NA,LD50,NA,NA,NA,RAT
15214898,NA,Rodent,5400,NA,LD50,NA,NA,NA,RAT
15214898,NA,Rodent,1830,NA,LD50,NA,NA,NA,RAT
15267955,NA,Rodent,2400,NA,LD50,NA,NA,NA,RAT
15271417,NA,Rodent,30,NA,LD50,NA,NA,NA,RAT
15271417,NA,Rodent,19,NA,LD50,NA,NA,NA,RAT
15323350,NA,Rodent,797,NA,LD50,NA,NA,NA,RAT
15323350,NA,Rodent,271,NA,LD50,NA,NA,NA,RAT
153233911,NA,Rodent,4274,NA,LD50,NA,NA,NA,RAT
15336182,NA,Rodent,2571,NA,LD50,NA,NA,NA,RAT
15336182,NA,Rodent,2182,NA,LD50,NA,NA,NA,RAT
15336182,NA,Rodent,1844,NA,LD50,NA,NA,NA,RAT
15365147,NA,Rodent,5010,NA,LD50,NA,NA,NA,RAT
15365147,NA,Rodent,3690,NA,LD50,NA,NA,NA,RAT
15396006,NA,Rodent,878,NA,LD50,NA,NA,NA,RAT
154279604,NA,Rodent,515,NA,LD50,NA,NA,NA,RAT
154279604,NA,Rodent,482,NA,LD50,NA,NA,NA,RAT
154279604,NA,Rodent,460,NA,LD50,NA,NA,NA,RAT
154279604,NA,Rodent,427,NA,LD50,NA,NA,NA,RAT
154279604,NA,Rodent,306,NA,LD50,NA,NA,NA,RAT
154279604,NA,Rodent,227,NA,LD50,NA,NA,NA,RAT
15535792,NA,Rodent,2294,NA,LD50,NA,NA,NA,RAT
15535792,NA,Rodent,943,NA,LD50,NA,NA,NA,RAT
15546119,NA,Rodent,526,NA,LD50,NA,NA,NA,RAT
15546119,NA,Rodent,419,NA,LD50,NA,NA,NA,RAT
15546119,NA,Rodent,62,NA,LD50,NA,NA,NA,RAT
155661077,NA,Rodent,260,NA,LD50,NA,NA,NA,RAT
155661077,NA,Rodent,171,NA,LD50,NA,NA,NA,RAT
1559359,NA,Rodent,8169,NA,LD50,NA,NA,NA,RAT
1559359,NA,Rodent,4674,NA,LD50,NA,NA,NA,RAT
156605,NA,Rodent,9939,NA,LD50,NA,NA,NA,RAT
156605,NA,Rodent,7902,NA,LD50,NA,NA,NA,RAT
156627,NA,Rodent,765,NA,LD50,NA,NA,NA,RAT
156627,NA,Rodent,158,NA,LD50,NA,NA,NA,RAT
15602150,NA,Rodent,3640,NA,LD50,NA,NA,NA,RAT
15602150,NA,Rodent,3000,NA,LD50,NA,NA,NA,RAT
15602150,NA,Rodent,2043,NA,LD50,NA,NA,NA,RAT
1563662,NA,Rodent,19,NA,LD50,NA,NA,NA,RAT
1563662,NA,Rodent,13,NA,LD50,NA,NA,NA,RAT
1563662,NA,Rodent,8.06,NA,LD50,NA,NA,NA,RAT
1563662,NA,Rodent,7,NA,LD50,NA,NA,NA,RAT
1563662,NA,Rodent,5.91,NA,LD50,NA,NA,NA,RAT
1563662,NA,Rodent,5.3,NA,LD50,NA,NA,NA,RAT
15630894,NA,Rodent,2400,NA,LD50,NA,NA,NA,RAT
15630894,NA,Rodent,1164,NA,LD50,NA,NA,NA,RAT
15630894,NA,Rodent,1034,NA,LD50,NA,NA,NA,RAT
15630894,NA,Rodent,893,NA,LD50,NA,NA,NA,RAT
15647082,NA,Rodent,4060,NA,LD50,NA,NA,NA,RAT
15647082,NA,Rodent,3990,NA,LD50,NA,NA,NA,RAT
15647082,NA,Rodent,3840,NA,LD50,NA,NA,NA,RAT
15647082,NA,Rodent,1880,NA,LD50,NA,NA,NA,RAT
15663271,NA,Rodent,26,NA,LD50,NA,NA,NA,RAT
15663271,NA,Rodent,20,NA,LD50,NA,NA,NA,RAT
15667637,NA,Rodent,34,NA,LD50,NA,NA,NA,RAT
15667637,NA,Rodent,33,NA,LD50,NA,NA,NA,RAT
15667637,NA,Rodent,32,NA,LD50,NA,NA,NA,RAT
1569013,NA,Rodent,4330,NA,LD50,NA,NA,NA,RAT
1569013,NA,Rodent,2504,NA,LD50,NA,NA,NA,RAT
1569013,NA,Rodent,2490,NA,LD50,NA,NA,NA,RAT
15708415,NA,Rodent,5000,NA,LD50,NA,NA,NA,RAT
15733229,NA,Rodent,1830,NA,LD50,NA,NA,NA,RAT
15733229,NA,Rodent,1610,NA,LD50,NA,NA,NA,RAT
15733229,NA,Rodent,1360,NA,LD50,NA,NA,NA,RAT
157627924,NA,Rodent,4100,NA,LD50,NA,NA,NA,RAT
157627924,NA,Rodent,2870,NA,LD50,NA,NA,NA,RAT
157627946,NA,Rodent,4100,NA,LD50,NA,NA,NA,RAT
157627946,NA,Rodent,2870,NA,LD50,NA,NA,NA,RAT
158062670,NA,Rodent,1768,NA,LD50,NA,NA,NA,RAT
158062670,NA,Rodent,884,NA,LD50,NA,NA,NA,RAT
15875135,NA,Rodent,4650,NA,LD50,NA,NA,NA,RAT
15875135,NA,Rodent,2900,NA,LD50,NA,NA,NA,RAT
15901403,NA,Rodent,642,NA,LD50,NA,NA,NA,RAT
15901403,NA,Rodent,637,NA,LD50,NA,NA,NA,RAT
15901403,NA,Rodent,505,NA,LD50,NA,NA,NA,RAT
1593777,NA,Rodent,2645,NA,LD50,NA,NA,NA,RAT
1596845,NA,Rodent,8400,NA,LD50,NA,NA,NA,RAT
15972608,NA,Rodent,1350,NA,LD50,NA,NA,NA,RAT
15972608,NA,Rodent,930,NA,LD50,NA,NA,NA,RAT
15972608,NA,Rodent,790,NA,LD50,NA,NA,NA,RAT
16068374,NA,Rodent,237,NA,LD50,NA,NA,NA,RAT
16068374,NA,Rodent,227,NA,LD50,NA,NA,NA,RAT
16068374,NA,Rodent,223,NA,LD50,NA,NA,NA,RAT
16068374,NA,Rodent,218,NA,LD50,NA,NA,NA,RAT
16068374,NA,Rodent,215,NA,LD50,NA,NA,NA,RAT
16068374,NA,Rodent,170,NA,LD50,NA,NA,NA,RAT
16068374,NA,Rodent,161,NA,LD50,NA,NA,NA,RAT
16068374,NA,Rodent,153,NA,LD50,NA,NA,NA,RAT
16090021,NA,Rodent,7562,NA,LD50,NA,NA,NA,RAT
16090021,NA,Rodent,7000,NA,LD50,NA,NA,NA,RAT
16111629,NA,Rodent,1020,NA,LD50,NA,NA,NA,RAT
161907773,NA,Rodent,5170,NA,LD50,NA,NA,NA,RAT
161907773,NA,Rodent,3306,NA,LD50,NA,NA,NA,RAT
161907773,NA,Rodent,880,NA,LD50,NA,NA,NA,RAT
161907773,NA,Rodent,615,NA,LD50,NA,NA,NA,RAT
16219753,NA,Rodent,5071,NA,LD50,NA,NA,NA,RAT
16219753,NA,Rodent,3200,NA,LD50,NA,NA,NA,RAT
16219753,NA,Rodent,2527,NA,LD50,NA,NA,NA,RAT
16219753,NA,Rodent,2276,NA,LD50,NA,NA,NA,RAT
1631250,NA,Rodent,130,NA,LD50,NA,NA,NA,RAT
1631250,NA,Rodent,130,NA,LD50,NA,NA,NA,RAT
1634044,NA,Rodent,3866,NA,LD50,NA,NA,NA,RAT
1634044,NA,Rodent,3800,NA,LD50,NA,NA,NA,RAT
163515148,NA,Rodent,531,NA,LD50,NA,NA,NA,RAT
163515148,NA,Rodent,429,NA,LD50,NA,NA,NA,RAT
163515148,NA,Rodent,427,NA,LD50,NA,NA,NA,RAT
163515148,NA,Rodent,371,NA,LD50,NA,NA,NA,RAT
1642542,NA,Rodent,1400,NA,LD50,NA,NA,NA,RAT
1642542,NA,Rodent,1380,NA,LD50,NA,NA,NA,RAT
16423680,NA,Rodent,7400,NA,LD50,NA,NA,NA,RAT
16423680,NA,Rodent,6800,NA,LD50,NA,NA,NA,RAT
16423680,NA,Rodent,3200,NA,LD50,NA,NA,NA,RAT
16423680,NA,Rodent,2891,NA,LD50,NA,NA,NA,RAT
16423680,NA,Rodent,1850,NA,LD50,NA,NA,NA,RAT
1643205,NA,Rodent,3800,NA,LD50,NA,NA,NA,RAT
1643205,NA,Rodent,1064,NA,LD50,NA,NA,NA,RAT
165252700,NA,Rodent,2804,NA,LD50,NA,NA,NA,RAT
165252700,NA,Rodent,2450,NA,LD50,NA,NA,NA,RAT
16529569,NA,Rodent,622,NA,LD50,NA,NA,NA,RAT
16529569,NA,Rodent,459,NA,LD50,NA,NA,NA,RAT
16529569,NA,Rodent,232,NA,LD50,NA,NA,NA,RAT
1653196,NA,Rodent,222,NA,LD50,NA,NA,NA,RAT
1653196,NA,Rodent,110,NA,LD50,NA,NA,NA,RAT
16672870,NA,Rodent,4000,NA,LD50,NA,NA,NA,RAT
16672870,NA,Rodent,3400,NA,LD50,NA,NA,NA,RAT
167004786,NA,Rodent,277,NA,LD50,NA,NA,NA,RAT
167004786,NA,Rodent,253,NA,LD50,NA,NA,NA,RAT
1671494,NA,Rodent,1426,NA,LD50,NA,NA,NA,RAT
1671494,NA,Rodent,933,NA,LD50,NA,NA,NA,RAT
16712644,NA,Rodent,3080,NA,LD50,NA,NA,NA,RAT
16712644,NA,Rodent,1040,NA,LD50,NA,NA,NA,RAT
16712644,NA,Rodent,947,NA,LD50,NA,NA,NA,RAT
16731558,NA,Rodent,2300,NA,LD50,NA,NA,NA,RAT
16731558,NA,Rodent,1800,NA,LD50,NA,NA,NA,RAT
16752775,NA,Rodent,45,NA,LD50,NA,NA,NA,RAT
16752775,NA,Rodent,34,NA,LD50,NA,NA,NA,RAT
16752775,NA,Rodent,30,NA,LD50,NA,NA,NA,RAT
16752775,NA,Rodent,15,NA,LD50,NA,NA,NA,RAT
1689845,NA,Rodent,365,NA,LD50,NA,NA,NA,RAT
1689845,NA,Rodent,260,NA,LD50,NA,NA,NA,RAT
1689845,NA,Rodent,190,NA,LD50,NA,NA,NA,RAT
1689992,NA,Rodent,400,NA,LD50,NA,NA,NA,RAT
1689992,NA,Rodent,250,NA,LD50,NA,NA,NA,RAT
1689992,NA,Rodent,238,NA,LD50,NA,NA,NA,RAT
1689576882,NA,Rodent,4318,NA,LD50,NA,NA,NA,RAT
1689576882,NA,Rodent,3783,NA,LD50,NA,NA,NA,RAT
1689576882,NA,Rodent,3300,NA,LD50,NA,NA,NA,RAT
1689576882,NA,Rodent,864,NA,LD50,NA,NA,NA,RAT
1689576882,NA,Rodent,757,NA,LD50,NA,NA,NA,RAT
1689576882,NA,Rodent,660,NA,LD50,NA,NA,NA,RAT
16919270,NA,Rodent,354,NA,LD50,NA,NA,NA,RAT
16919270,NA,Rodent,324,NA,LD50,NA,NA,NA,RAT
16919270,NA,Rodent,297,NA,LD50,NA,NA,NA,RAT
16919736,NA,Rodent,1562,NA,LD50,NA,NA,NA,RAT
16919736,NA,Rodent,1448,NA,LD50,NA,NA,NA,RAT
16919736,NA,Rodent,1358,NA,LD50,NA,NA,NA,RAT
16921305,NA,Rodent,212,NA,LD50,NA,NA,NA,RAT
16921305,NA,Rodent,195,NA,LD50,NA,NA,NA,RAT
16921305,NA,Rodent,184,NA,LD50,NA,NA,NA,RAT
16940662,NA,Rodent,162,NA,LD50,NA,NA,NA,RAT
16940662,NA,Rodent,160,NA,LD50,NA,NA,NA,RAT
16940662,NA,Rodent,57,NA,LD50,NA,NA,NA,RAT
16941927,NA,Rodent,827,NA,LD50,NA,NA,NA,RAT
16941927,NA,Rodent,690,NA,LD50,NA,NA,NA,RAT
16941927,NA,Rodent,560,NA,LD50,NA,NA,NA,RAT
1698608,NA,Rodent,3600,NA,LD50,NA,NA,NA,RAT
1698608,NA,Rodent,2140,NA,LD50,NA,NA,NA,RAT
1698608,NA,Rodent,647,NA,LD50,NA,NA,NA,RAT
1702176,NA,Rodent,4300,NA,LD50,NA,NA,NA,RAT
17185294,NA,Rodent,2390,NA,LD50,NA,NA,NA,RAT
17185294,NA,Rodent,2206,NA,LD50,NA,NA,NA,RAT
17185294,NA,Rodent,2118,NA,LD50,NA,NA,NA,RAT
171869899,NA,Rodent,2574,NA,LD50,NA,NA,NA,RAT
171869899,NA,Rodent,2413,NA,LD50,NA,NA,NA,RAT
171869899,NA,Rodent,2295,NA,LD50,NA,NA,NA,RAT
171869899,NA,Rodent,1897,NA,LD50,NA,NA,NA,RAT
1719580,NA,Rodent,2000,NA,LD50,NA,NA,NA,RAT
17261288,NA,Rodent,2014,NA,LD50,NA,NA,NA,RAT
17261288,NA,Rodent,1320,NA,LD50,NA,NA,NA,RAT
17261288,NA,Rodent,994,NA,LD50,NA,NA,NA,RAT
17261288,NA,Rodent,850,NA,LD50,NA,NA,NA,RAT
173159574,NA,Rodent,3881,NA,LD50,NA,NA,NA,RAT
173584446,NA,Rodent,1732,NA,LD50,NA,NA,NA,RAT
173584446,NA,Rodent,268,NA,LD50,NA,NA,NA,RAT
17418585,NA,Rodent,7000,NA,LD50,NA,NA,NA,RAT
17418585,NA,Rodent,2772,NA,LD50,NA,NA,NA,RAT
1746016,NA,Rodent,0.045,NA,LD50,NA,NA,NA,RAT
1746016,NA,Rodent,0.043,NA,LD50,NA,NA,NA,RAT
1746016,NA,Rodent,0.022,NA,LD50,NA,NA,NA,RAT
1746016,NA,Rodent,0.02,NA,LD50,NA,NA,NA,RAT
1758732,NA,Rodent,1565,NA,LD50,NA,NA,NA,RAT
1758732,NA,Rodent,1496,NA,LD50,NA,NA,NA,RAT
1758732,NA,Rodent,1120,NA,LD50,NA,NA,NA,RAT
